연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2021,01,읍면동,경기도 부천시 성곡동 ,83881,4470,7091,12595,9726,12632,16967,12040,5448,2524,362,26,42022,2243,3690,6647,5228,6394,8528,6010,2380,816,81,5,41859,2227,3401,5948,4498,6238,8439,6030,3068,1708,281,21
2021,01,읍면동,경기도 부천시 소사본동,57203,3744,4360,7874,8233,7935,10297,9052,3907,1551,228,22,28225,1926,2181,4103,4344,3961,4830,4387,1886,544,59,4,28978,1818,2179,3771,3889,3974,5467,4665,2021,1007,169,18
2021,01,읍면동,경기도 부천시 신중동 ,131433,9853,11339,19514,21614,20616,22816,16703,5841,2623,494,20,63552,5074,5740,9539,10677,9852,10560,8447,2722,831,107,3,67881,4779,5599,9975,10937,10764,12256,8256,3119,1792,387,17
2021,01,읍면동,경기도 부천시 심곡동 ,64125,2995,3900,10121,9459,9615,11657,9761,4592,1742,249,34,32530,1588,1987,5146,5200,5241,5846,4692,2162,621,40,7,31595,1407,1913,4975,4259,4374,5811,5069,2430,1121,209,27
2021,01,읍면동,경기도 부천시 오정동 ,84489,4985,6954,12680,10818,12879,16919,11940,4862,2126,300,26,43207,2582,3682,6783,5858,6788,8544,6059,2168,670,68,5,41282,2403,3272,5897,4960,6091,8375,5881,2694,1456,232,21
2021,01,읍면동,경기도 부천시 중동,41833,2744,3868,6135,5459,6364,7760,5885,2389,1024,191,14,20643,1412,2030,3128,2771,3125,3731,2921,1147,324,50,4,21190,1332,1838,3007,2688,3239,4029,2964,1242,700,141,10
2021,01,시군,경기도 성남시 ,939774,68301,87577,132058,136762,156911,155826,114432,58135,25087,4178,507,465278,34941,44885,67737,69451,77406,77841,56039,26467,9323,1051,137,474496,33360,42692,64321,67311,79505,77985,58393,31668,15764,3127,370
2021,01,구,경기도 성남시 분당구 ,482064,39402,53577,65694,69727,86431,76471,49780,25556,12991,2335,100,233687,20255,27393,33061,33544,40265,37631,24302,11603,4971,642,20,248377,19147,26184,32633,36183,46166,38840,25478,13953,8020,1693,80
2021,01,읍면동,경기도 성남시 분당구 구미1동 ,17808,1325,1691,2732,2785,2978,2940,1835,942,482,96,2,8595,696,817,1312,1380,1416,1420,912,418,197,27,0,9213,629,874,1420,1405,1562,1520,923,524,285,69,2
2021,01,읍면동,경기도 성남시 분당구 구미동,31389,2204,2734,4538,4512,4984,5248,3520,2118,1241,279,11,15068,1094,1426,2297,2196,2310,2506,1752,926,462,99,0,16321,1110,1308,2241,2316,2674,2742,1768,1192,779,180,11
2021,01,읍면동,경기도 성남시 분당구 금곡동,28797,1909,2348,4064,4660,4424,4579,3528,2000,1075,205,5,13525,960,1165,1998,2216,2062,2146,1680,854,388,56,0,15272,949,1183,2066,2444,2362,2433,1848,1146,687,149,5
2021,01,읍면동,경기도 성남시 분당구 백현동,27690,2896,3108,3822,3801,4701,4813,2793,1189,482,83,2,13365,1496,1608,1891,1744,2229,2299,1355,568,150,25,0,14325,1400,1500,1931,2057,2472,2514,1438,621,332,58,2
2021,01,읍면동,경기도 성남시 분당구 분당동,26434,1995,2965,3728,3606,4648,4281,2904,1443,726,131,7,13004,1030,1560,1957,1809,2128,2074,1417,687,303,37,2,13430,965,1405,1771,1797,2520,2207,1487,756,423,94,5
2021,01,읍면동,경기도 성남시 분당구 삼평동,24890,2731,3028,3067,3587,4672,3964,2357,987,419,75,3,12123,1444,1505,1544,1598,2286,1986,1130,458,154,17,1,12767,1287,1523,1523,1989,2386,1978,1227,529,265,58,2
2021,01,읍면동,경기도 성남시 분당구 서현1동 ,32360,2442,4351,4604,4240,6294,5051,2767,1560,891,155,5,15634,1249,2212,2266,2055,2869,2530,1344,696,369,42,2,16726,1193,2139,2338,2185,3425,2521,1423,864,522,113,3
2021,01,읍면동,경기도 성남시 분당구 서현2동 ,18771,1423,2324,2788,2368,3269,3315,1934,835,438,72,5,9261,741,1215,1487,1193,1451,1628,972,392,163,16,3,9510,682,1109,1301,1175,1818,1687,962,443,275,56,2
2021,01,읍면동,경기도 성남시 분당구 수내1동 ,18104,1268,2238,2482,2455,3740,2845,1397,933,649,94,3,8640,655,1176,1195,1135,1662,1473,678,385,249,32,0,9464,613,1062,1287,1320,2078,1372,719,548,400,62,3
2021,01,읍면동,경기도 성남시 분당구 수내2동 ,10649,1176,1970,966,868,2636,1476,767,480,262,46,2,5181,575,979,527,360,1200,828,371,221,107,12,1,5468,601,991,439,508,1436,648,396,259,155,34,1
2021,01,읍면동,경기도 성남시 분당구 수내3동 ,14039,1040,2427,1868,1536,3169,2122,1110,496,231,37,3,6957,528,1281,950,776,1451,1110,542,226,83,10,0,7082,512,1146,918,760,1718,1012,568,270,148,27,3
2021,01,읍면동,경기도 성남시 분당구 야탑1동 ,17699,1324,1300,2759,2897,2758,2680,2284,1130,466,95,6,8765,668,679,1429,1456,1372,1263,1141,535,193,28,1,8934,656,621,1330,1441,1386,1417,1143,595,273,67,5
2021,01,읍면동,경기도 성남시 분당구 야탑2동 ,16815,1271,1798,2136,2096,2768,2599,2247,1196,600,100,4,7992,626,919,1030,959,1259,1261,1109,559,243,27,0,8823,645,879,1106,1137,1509,1338,1138,637,357,73,4
2021,01,읍면동,경기도 성남시 분당구 야탑3동 ,29139,2193,2072,4183,5344,4373,4553,3776,1729,770,136,10,14369,1139,1038,2165,2854,2203,2139,1794,778,236,23,0,14770,1054,1034,2018,2490,2170,2414,1982,951,534,113,10
2021,01,읍면동,경기도 성남시 분당구 운중동,21596,2184,2414,2465,3115,4054,3505,2475,934,379,70,1,10541,1121,1227,1259,1408,1955,1728,1221,473,134,15,0,11055,1063,1187,1206,1707,2099,1777,1254,461,245,55,1
2021,01,읍면동,경기도 성남시 분당구 이매1동 ,25943,2268,3128,3403,3591,4640,4145,2639,1367,628,130,4,12657,1179,1572,1766,1726,2143,2066,1304,623,243,33,2,13286,1089,1556,1637,1865,2497,2079,1335,744,385,97,2
2021,01,읍면동,경기도 성남시 분당구 이매2동 ,13715,1013,1849,1793,1353,2377,2401,1640,803,406,74,6,6715,537,995,932,610,1049,1195,833,387,161,15,1,7000,476,854,861,743,1328,1206,807,416,245,59,5
2021,01,읍면동,경기도 성남시 분당구 정자1동 ,31041,2055,3302,4718,5033,5943,4797,2509,1682,887,107,8,14602,1035,1614,2145,2308,2624,2418,1217,786,409,42,4,16439,1020,1688,2573,2725,3319,2379,1292,896,478,65,4
2021,01,읍면동,경기도 성남시 분당구 정자2동 ,15934,910,1380,2056,2962,2651,2391,1754,1032,674,120,4,7553,504,742,1032,1483,1211,1129,847,394,181,29,1,8381,406,638,1024,1479,1440,1262,907,638,493,91,3
2021,01,읍면동,경기도 성남시 분당구 정자3동 ,15587,1332,1766,2052,2314,2840,2408,1437,813,520,104,1,7560,705,922,1059,1097,1324,1192,675,339,216,30,1,8027,627,844,993,1217,1516,1216,762,474,304,74,0
2021,01,읍면동,경기도 성남시 분당구 정자동,19765,1433,1933,3127,3512,3222,2947,2109,1011,400,67,4,9866,734,955,1664,1831,1540,1437,1023,485,181,15,1,9899,699,978,1463,1681,1682,1510,1086,526,219,52,3
2021,01,읍면동,경기도 성남시 분당구 판교동,23899,3010,3451,2343,3092,5290,3411,1998,876,365,59,4,11714,1539,1786,1156,1350,2521,1803,985,413,149,12,0,12185,1471,1665,1187,1742,2769,1608,1013,463,216,47,4
2021,01,구,경기도 성남시 수정구 ,241568,15723,17506,35164,35907,37605,41184,33711,17213,6372,964,219,122167,7929,8959,18539,19163,19851,20942,16365,7806,2315,233,65,119401,7794,8547,16625,16744,17754,20242,17346,9407,4057,731,154
2021,01,읍면동,경기도 성남시 수정구 고등동,8685,715,528,1408,1870,1082,1319,1050,502,176,32,3,4306,385,266,676,973,540,659,514,233,51,8,1,4379,330,262,732,897,542,660,536,269,125,24,2
2021,01,읍면동,경기도 성남시 수정구 단대동,15866,1063,1283,2180,2208,2474,2745,2165,1182,474,76,16,7843,545,678,1159,1137,1268,1330,1003,517,184,17,5,8023,518,605,1021,1071,1206,1415,1162,665,290,59,11
2021,01,읍면동,경기도 성남시 수정구 복정동,11081,728,437,2260,2616,1996,1340,1070,465,131,33,5,6107,366,231,1206,1556,1195,735,522,234,55,5,2,4974,362,206,1054,1060,801,605,548,231,76,28,3
2021,01,읍면동,경기도 성남시 수정구 산성동,10043,474,819,1287,1258,1672,1734,1475,948,310,41,25,5179,250,430,717,694,926,877,714,419,129,13,10,4864,224,389,570,564,746,857,761,529,181,28,15
2021,01,읍면동,경기도 성남시 수정구 수진1동 ,12611,387,682,1772,1469,1764,2535,2209,1239,461,71,22,6552,192,377,973,861,978,1370,1066,546,159,22,8,6059,195,305,799,608,786,1165,1143,693,302,49,14
2021,01,읍면동,경기도 성남시 수정구 수진2동 ,16161,787,1097,2356,2116,2320,2884,2603,1446,472,64,16,8125,376,576,1222,1174,1210,1437,1251,664,199,13,3,8036,411,521,1134,942,1110,1447,1352,782,273,51,13
2021,01,읍면동,경기도 성남시 수정구 시흥동,3235,160,160,527,531,431,479,541,290,97,16,3,1721,80,91,306,302,231,245,273,148,40,5,0,1514,80,69,221,229,200,234,268,142,57,11,3
2021,01,읍면동,경기도 성남시 수정구 신촌동,4823,522,448,743,892,776,613,523,212,77,17,0,2549,260,250,468,478,413,304,245,101,25,5,0,2274,262,198,275,414,363,309,278,111,52,12,0
2021,01,읍면동,경기도 성남시 수정구 신흥1동 ,13511,505,723,2003,1805,2021,2535,2255,1141,441,58,24,7107,257,384,1093,1064,1170,1397,1086,494,142,13,7,6404,248,339,910,741,851,1138,1169,647,299,45,17
2021,01,읍면동,경기도 성남시 수정구 신흥2동 ,20239,1779,1624,2648,3394,3062,3481,2697,1108,367,60,19,9911,877,802,1332,1722,1506,1644,1309,566,132,16,5,10328,902,822,1316,1672,1556,1837,1388,542,235,44,14
2021,01,읍면동,경기도 성남시 수정구 신흥3동 ,11309,424,649,1753,1531,1753,2150,1717,962,313,48,9,5893,203,349,923,869,975,1172,841,430,117,12,2,5416,221,300,830,662,778,978,876,532,196,36,7
2021,01,읍면동,경기도 성남시 수정구 양지동,9998,593,931,1393,1132,1652,1730,1405,817,298,44,3,4932,302,474,705,593,839,876,664,353,116,9,1,5066,291,457,688,539,813,854,741,464,182,35,2
2021,01,읍면동,경기도 성남시 수정구 위례동,45649,5024,4137,5529,7374,8061,7151,5318,2053,855,141,6,22343,2552,2012,2770,3493,4096,3470,2647,996,275,30,2,23306,2472,2125,2759,3881,3965,3681,2671,1057,580,111,4
2021,01,읍면동,경기도 성남시 수정구 태평1동 ,15566,505,773,2803,2165,2126,2710,2434,1442,527,67,14,7960,261,396,1434,1212,1202,1403,1198,635,196,22,1,7606,244,377,1369,953,924,1307,1236,807,331,45,13
2021,01,읍면동,경기도 성남시 수정구 태평2동 ,15696,743,1094,2493,2165,2267,2808,2290,1243,499,76,18,7853,355,577,1317,1188,1166,1433,1084,540,171,15,7,7843,388,517,1176,977,1101,1375,1206,703,328,61,11
2021,01,읍면동,경기도 성남시 수정구 태평3동 ,13566,616,923,1943,1737,2014,2579,2139,1103,427,68,17,6956,320,462,1105,946,1062,1350,1071,464,151,19,6,6610,296,461,838,791,952,1229,1068,639,276,49,11
2021,01,읍면동,경기도 성남시 수정구 태평4동 ,13529,698,1198,2066,1644,2134,2391,1820,1060,447,52,19,6830,348,604,1133,901,1074,1240,877,466,173,9,5,6699,350,594,933,743,1060,1151,943,594,274,43,14
2021,01,구,경기도 성남시 중원구 ,216142,13176,16494,31200,31128,32875,38171,30941,15366,5724,879,188,109424,6757,8533,16137,16744,17290,19268,15372,7058,2037,176,52,106718,6419,7961,15063,14384,15585,18903,15569,8308,3687,703,136
2021,01,읍면동,경기도 성남시 중원구 금광1동 ,7023,431,453,951,1106,1040,1218,1089,482,194,28,31,3611,224,225,491,613,563,612,569,227,78,4,5,3412,207,228,460,493,477,606,520,255,116,24,26
2021,01,읍면동,경기도 성남시 중원구 금광2동 ,24627,1253,1928,3800,3381,3717,4311,3637,1817,669,99,15,12042,609,956,1827,1743,1896,2162,1739,836,251,21,2,12585,644,972,1973,1638,1821,2149,1898,981,418,78,13
2021,01,읍면동,경기도 성남시 중원구 도촌동,27841,2862,2847,3355,4344,4956,4203,3179,1421,564,108,2,13540,1482,1484,1693,2097,2437,1963,1500,668,195,20,1,14301,1380,1363,1662,2247,2519,2240,1679,753,369,88,1
2021,01,읍면동,경기도 성남시 중원구 상대원1동,25889,1672,1828,3503,4002,3981,4625,3753,1788,635,89,13,13377,881,934,1900,2208,2191,2339,1853,830,220,17,4,12512,791,894,1603,1794,1790,2286,1900,958,415,72,9
2021,01,읍면동,경기도 성남시 중원구 상대원2동,13759,525,972,1762,1626,1975,2911,2342,1158,406,68,14,7138,275,488,945,913,1087,1579,1169,546,119,13,4,6621,250,484,817,713,888,1332,1173,612,287,55,10
2021,01,읍면동,경기도 성남시 중원구 상대원3동,12547,568,882,1800,1563,1802,2542,2006,962,355,57,10,6569,286,486,974,918,983,1312,1037,453,109,9,2,5978,282,396,826,645,819,1230,969,509,246,48,8
2021,01,읍면동,경기도 성남시 중원구 성남동,33963,1575,1951,5869,5859,4800,5557,4711,2512,957,142,30,17581,777,1004,2964,3374,2648,2852,2377,1185,361,31,8,16382,798,947,2905,2485,2152,2705,2334,1327,596,111,22
2021,01,읍면동,경기도 성남시 중원구 은행1동 ,10647,656,1016,1819,1374,1645,1763,1321,733,283,32,5,5195,351,489,885,695,824,870,638,341,95,6,1,5452,305,527,934,679,821,893,683,392,188,26,4
2021,01,읍면동,경기도 성남시 중원구 은행2동 ,24568,1297,1977,3650,3060,3692,4485,3454,2050,781,100,22,12218,689,1039,1944,1682,1842,2215,1649,831,297,23,7,12350,608,938,1706,1378,1850,2270,1805,1219,484,77,15
2021,01,읍면동,경기도 성남시 중원구 중앙동,14109,878,871,1567,1923,2200,2624,2327,1193,415,69,42,7481,466,462,854,991,1253,1488,1214,549,165,21,18,6628,412,409,713,932,947,1136,1113,644,250,48,24
2021,01,읍면동,경기도 성남시 중원구 하대원동 ,21169,1459,1769,3124,2890,3067,3932,3122,1250,465,87,4,10672,717,966,1660,1510,1566,1876,1627,592,147,11,0,10497,742,803,1464,1380,1501,2056,1495,658,318,76,4
2021,01,읍면동,경기도 송탄출장소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,01,시군,경기도 수원시 ,1185741,96331,118004,186382,178182,202513,196509,121665,56690,25134,4007,324,596918,49709,61039,98178,92564,102029,98106,60163,25297,8830,919,84,588823,46622,56965,88204,85618,100484,98403,61502,31393,16304,3088,240
2021,01,구,경기도 수원시 권선구 ,368686,32303,33414,54418,58003,61702,62014,40467,17532,7565,1172,96,186125,16649,17388,28419,30280,31922,30543,19996,8020,2625,255,28,182561,15654,16026,25999,27723,29780,31471,20471,9512,4940,917,68
2021,01,읍면동,경기도 수원시 권선구 곡선동,27497,1665,2264,5297,5268,4967,4624,2137,769,419,81,6,14777,869,1152,2819,3038,2793,2456,1147,342,145,14,2,12720,796,1112,2478,2230,2174,2168,990,427,274,67,4
2021,01,읍면동,경기도 수원시 권선구 구운동,24791,1430,2057,3920,3289,3723,4827,3345,1446,656,91,7,12495,710,1056,2069,1764,1921,2394,1656,689,215,19,2,12296,720,1001,1851,1525,1802,2433,1689,757,441,72,5
2021,01,읍면동,경기도 수원시 권선구 권선1동 ,24895,1314,1729,5033,4490,3701,4184,2821,1093,461,66,3,12694,688,921,2538,2427,1915,2097,1437,502,153,14,2,12201,626,808,2495,2063,1786,2087,1384,591,308,52,1
2021,01,읍면동,경기도 수원시 권선구 권선2동 ,49532,5668,5460,6732,7919,9024,7950,4529,1502,630,111,7,24365,2971,2836,3517,3775,4374,3742,2209,704,215,19,3,25167,2697,2624,3215,4144,4650,4208,2320,798,415,92,4
2021,01,읍면동,경기도 수원시 권선구 금곡동,45794,4915,4985,6233,6614,8159,7636,4230,1959,915,147,1,22652,2513,2640,3202,3278,4058,3707,2068,839,309,38,0,23142,2402,2345,3031,3336,4101,3929,2162,1120,606,109,1
2021,01,읍면동,경기도 수원시 권선구 서둔동,38211,2424,3175,5871,5296,6074,6792,5059,2431,949,128,12,19417,1199,1685,3101,2910,3213,3400,2458,1096,325,26,4,18794,1225,1490,2770,2386,2861,3392,2601,1335,624,102,8
2021,01,읍면동,경기도 수원시 권선구 세류1동 ,10429,878,611,1478,1718,1486,1871,1340,692,291,52,12,5210,457,326,750,923,777,898,642,315,110,9,3,5219,421,285,728,795,709,973,698,377,181,43,9
2021,01,읍면동,경기도 수원시 권선구 세류2동 ,23728,1136,1606,3618,3584,3712,4258,3400,1622,677,103,12,12251,583,849,1927,2060,1999,2147,1621,758,269,34,4,11477,553,757,1691,1524,1713,2111,1779,864,408,69,8
2021,01,읍면동,경기도 수원시 권선구 세류3동 ,19312,946,1536,2739,2589,3068,3427,2841,1491,571,91,13,9726,443,813,1454,1427,1605,1685,1381,677,216,24,1,9586,503,723,1285,1162,1463,1742,1460,814,355,67,12
2021,01,읍면동,경기도 수원시 권선구 입북동,16858,1693,1832,2050,2242,3217,2864,1824,761,322,52,1,8553,875,945,1089,1143,1653,1432,923,367,111,15,0,8305,818,887,961,1099,1564,1432,901,394,211,37,1
2021,01,읍면동,경기도 수원시 권선구 평동 ,41041,3154,3572,6361,5794,6155,7558,5103,2181,980,166,17,20800,1640,1873,3430,3026,3142,3711,2582,1021,344,27,4,20241,1514,1699,2931,2768,3013,3847,2521,1160,636,139,13
2021,01,읍면동,경기도 수원시 권선구 호매실동 ,46598,7080,4587,5086,9200,8416,6023,3838,1585,694,84,5,23185,3701,2292,2523,4509,4472,2874,1872,710,213,16,3,23413,3379,2295,2563,4691,3944,3149,1966,875,481,68,2
2021,01,구,경기도 수원시 영통구 ,368633,36516,42271,59050,62831,68409,54713,27498,11428,5044,834,39,184894,18942,21722,30663,31823,33668,27393,13806,5018,1684,166,9,183739,17574,20549,28387,31008,34741,27320,13692,6410,3360,668,30
2021,01,읍면동,경기도 수원시 영통구 광교1동 ,53158,5597,6863,8443,9496,10768,7195,3053,1190,462,91,0,26014,2958,3406,3830,4505,5198,3782,1597,555,161,22,0,27144,2639,3457,4613,4991,5570,3413,1456,635,301,69,0
2021,01,읍면동,경기도 수원시 영통구 광교2동 ,29191,3443,2999,3209,5390,5567,4154,2706,1180,470,69,4,14129,1754,1534,1568,2595,2787,1945,1240,534,156,15,1,15062,1689,1465,1641,2795,2780,2209,1466,646,314,54,3
2021,01,읍면동,경기도 수원시 영통구 망포1동 ,31598,3509,4090,4547,4965,5860,5184,2215,837,328,61,2,15907,1831,2084,2461,2408,2861,2595,1194,359,104,10,0,15691,1678,2006,2086,2557,2999,2589,1021,478,224,51,2
2021,01,읍면동,경기도 수원시 영통구 망포2동 ,28315,4370,3246,3383,5719,5522,3677,1564,544,253,35,2,14139,2279,1668,1660,2768,2795,1840,792,250,79,8,0,14176,2091,1578,1723,2951,2727,1837,772,294,174,27,2
2021,01,읍면동,경기도 수원시 영통구 매탄1동 ,18238,1160,1892,3114,2384,2986,3291,2109,910,326,62,4,9178,584,976,1731,1248,1444,1629,1014,435,106,10,1,9060,576,916,1383,1136,1542,1662,1095,475,220,52,3
2021,01,읍면동,경기도 수원시 영통구 매탄2동 ,15171,911,1529,2499,1963,2422,2779,1795,855,346,66,6,7536,491,809,1242,1067,1194,1324,901,383,113,11,1,7635,420,720,1257,896,1228,1455,894,472,233,55,5
2021,01,읍면동,경기도 수원시 영통구 매탄3동 ,36282,2882,4424,6480,5479,6818,5618,2757,1172,571,77,4,18766,1506,2275,3599,3000,3405,2861,1399,534,176,11,0,17516,1376,2149,2881,2479,3413,2757,1358,638,395,66,4
2021,01,읍면동,경기도 수원시 영통구 매탄4동 ,22038,1357,2255,3789,3228,3727,3786,2352,998,473,70,3,10822,728,1142,2023,1684,1732,1812,1114,421,150,15,1,11216,629,1113,1766,1544,1995,1974,1238,577,323,55,2
2021,01,읍면동,경기도 수원시 영통구 영통1동 ,35889,3616,4873,4924,5498,7126,5730,2458,1039,539,79,7,17696,1860,2544,2518,2669,3388,2821,1258,412,203,20,3,18193,1756,2329,2406,2829,3738,2909,1200,627,336,59,4
2021,01,읍면동,경기도 수원시 영통구 영통2동 ,26701,2602,2188,5590,6791,4254,3140,1227,581,281,44,3,14108,1332,1129,3155,3793,2171,1584,617,219,97,10,1,12593,1270,1059,2435,2998,2083,1556,610,362,184,34,2
2021,01,읍면동,경기도 수원시 영통구 영통3동 ,32908,2610,4317,6529,4444,6084,5379,2202,814,448,80,1,16796,1315,2283,3531,2306,2878,2770,1203,341,156,13,0,16112,1295,2034,2998,2138,3206,2609,999,473,292,67,1
2021,01,읍면동,경기도 수원시 영통구 원천동,39144,4459,3595,6543,7474,7275,4780,3060,1308,547,100,3,19803,2304,1872,3345,3780,3815,2430,1477,575,183,21,1,19341,2155,1723,3198,3694,3460,2350,1583,733,364,79,2
2021,01,구,경기도 수원시 장안구 ,273324,18132,28542,43862,32590,45141,49257,31033,15811,7583,1283,90,137599,9357,14878,23999,17010,22307,24695,15298,6978,2735,321,21,135725,8775,13664,19863,15580,22834,24562,15735,8833,4848,962,69
2021,01,읍면동,경기도 수원시 장안구 송죽동,19667,1131,1738,3021,2651,3046,3687,2554,1207,526,100,6,9761,582,941,1524,1391,1527,1797,1246,536,188,27,2,9906,549,797,1497,1260,1519,1890,1308,671,338,73,4
2021,01,읍면동,경기도 수원시 장안구 연무동,16300,701,1056,2630,1833,2146,2823,2614,1569,756,152,20,8398,364,555,1519,1072,1196,1458,1215,706,276,35,2,7902,337,501,1111,761,950,1365,1399,863,480,117,18
2021,01,읍면동,경기도 수원시 장안구 영화동,20355,856,1214,2725,2500,2931,3977,3530,1788,697,116,21,10400,451,626,1421,1406,1600,2015,1733,830,291,21,6,9955,405,588,1304,1094,1331,1962,1797,958,406,95,15
2021,01,읍면동,경기도 수원시 장안구 율천동,43017,3112,4122,10027,5854,6501,6778,3810,1750,908,144,11,22674,1594,2164,6119,3117,3244,3407,1912,752,315,46,4,20343,1518,1958,3908,2737,3257,3371,1898,998,593,98,7
2021,01,읍면동,경기도 수원시 장안구 정자1동 ,29779,2503,3527,4140,3463,5431,5286,3063,1495,739,123,9,14668,1282,1887,2217,1677,2590,2617,1462,652,257,24,3,15111,1221,1640,1923,1786,2841,2669,1601,843,482,99,6
2021,01,읍면동,경기도 수원시 장안구 정자2동 ,30060,1953,3170,4349,3656,5058,5433,3445,1980,879,131,6,14755,973,1628,2259,1895,2460,2698,1622,856,331,32,1,15305,980,1542,2090,1761,2598,2735,1823,1124,548,99,5
2021,01,읍면동,경기도 수원시 장안구 정자3동 ,42707,3629,6940,6255,4396,8953,7550,2816,1354,702,111,1,21363,1925,3578,3246,2126,4197,3957,1499,567,247,21,0,21344,1704,3362,3009,2270,4756,3593,1317,787,455,90,1
2021,01,읍면동,경기도 수원시 장안구 조원1동 ,28763,1498,2823,4331,3249,4485,5486,3773,1986,961,165,6,14479,776,1479,2292,1775,2270,2745,1872,891,330,49,0,14284,722,1344,2039,1474,2215,2741,1901,1095,631,116,6
2021,01,읍면동,경기도 수원시 장안구 조원2동 ,19103,1406,2085,2973,2022,2907,3842,2070,1016,656,124,2,9214,721,1042,1536,976,1331,1780,1081,454,252,40,1,9889,685,1043,1437,1046,1576,2062,989,562,404,84,1
2021,01,읍면동,경기도 수원시 장안구 파장동,23573,1343,1867,3411,2966,3683,4395,3358,1666,759,117,8,11887,689,978,1866,1575,1892,2221,1656,734,248,26,2,11686,654,889,1545,1391,1791,2174,1702,932,511,91,6
2021,01,구,경기도 수원시 팔달구 ,175098,9380,13777,29052,24758,27261,30525,22667,11919,4942,718,99,88300,4761,7051,15097,13451,14132,15475,11063,5281,1786,177,26,86798,4619,6726,13955,11307,13129,15050,11604,6638,3156,541,73
2021,01,읍면동,경기도 수원시 팔달구 고등동,9115,330,558,1256,1129,1290,1712,1494,931,356,46,13,4692,179,280,668,665,713,884,701,423,162,10,7,4423,151,278,588,464,577,828,793,508,194,36,6
2021,01,읍면동,경기도 수원시 팔달구 매교동,5967,238,313,902,914,862,1085,904,500,216,24,9,3157,122,164,490,499,502,601,456,230,79,9,5,2810,116,149,412,415,360,484,448,270,137,15,4
2021,01,읍면동,경기도 수원시 팔달구 매산동,10660,422,485,1857,1667,1456,1946,1606,823,336,56,6,5681,218,246,1018,944,840,1045,834,385,127,21,3,4979,204,239,839,723,616,901,772,438,209,35,3
2021,01,읍면동,경기도 수원시 팔달구 우만1동 ,20473,904,1396,3269,2920,2985,3672,2949,1650,635,84,9,10196,471,727,1736,1645,1576,1798,1336,684,205,16,2,10277,433,669,1533,1275,1409,1874,1613,966,430,68,7
2021,01,읍면동,경기도 수원시 팔달구 우만2동 ,17191,1164,1802,3650,2197,2737,2719,1725,784,358,54,1,8598,570,982,1995,1149,1301,1321,824,321,124,11,0,8593,594,820,1655,1048,1436,1398,901,463,234,43,1
2021,01,읍면동,경기도 수원시 팔달구 인계동,39288,2163,2835,7940,7334,6385,5797,4061,1847,794,115,17,19839,1082,1430,3934,4048,3313,2912,1984,841,271,22,2,19449,1081,1405,4006,3286,3072,2885,2077,1006,523,93,15
2021,01,읍면동,경기도 수원시 팔달구 지동 ,11284,402,719,1341,1201,1636,2119,2059,1211,514,70,12,5751,212,383,742,671,907,1124,991,525,180,14,2,5533,190,336,599,530,729,995,1068,686,334,56,10
